Timestamp,Temperature,Humidity,Carbon Monoxide,Nitrogen Dioxide,Dust (PM2.5),Dust (PM10),feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,hour,timecluster,month,season,dayofweek
2023-07-06 07,21.64,89.69,0.2625,0.5675,2.7575,12.1275,20.09,19.71,19.71,1011,0.2,21.8,0,94,7,1,7,1,5
2023-07-06 08,24.7,82.7,0.2475,1.2625,3.07,10.7825,20.64,20.21,20.21,1011,0.2,143.39,0,95,8,1,7,1,5
2023-07-06 09,23.82,83.835,0.2575,1.035,3.82,13.8775,20.93,20.45,20.45,1011,0.44,255.705,0,95,9,1,7,1,5
2023-07-06 10,24.4,80.5,0.22,0.745,4.0675,15.665,20.86,20.34,20.34,1011,0.5,335.19,0,96,10,2,7,1,5
2023-07-06 11,24.34,76.82,0.1875,0.2125,3.3475,14.035,22.84,22.24,22.24,1009,0.6,142.8,0,79,11,2,7,1,5
2023-07-06 12,27.52,66.94,0.1625,0.3,3.1875,9.91,23.16,22.5,22.5,1008,0.51,175.97,0,89,12,2,7,1,5
2023-07-06 13,27.27,71.22,0.15,0.1725,2.84,11.53,22.87,22.22,22.22,1008,0.405,247.835,0,92,13,2,7,1,5
2023-07-06 14,24.59,80.7,0.1425,0.475,2.6275,10.3325,22.56,21.89,21.89,1007,1.78,314.01,0,95,14,2,7,1,5
2023-07-06 15,24.86,77.28,0.155,1.425,1.4775,9.56,22.43,21.75,21.75,1007,0.38,169.24,0.01,96,15,2,7,1,5
2023-07-06 16,24.3,79.99,0.14,0.8175,1.1275,5.7475,22.03,21.41,21.41,1007,0.5,195.56,0,97,16,2,7,1,5
2023-07-06 17,22.26,87.18,0.1575,0.9775,0.5475,5.175,21.23,20.61,20.61,1008,0.13,67.41,0.005,96,17,3,7,1,5
2023-07-06 18,20.6475,92.4875,0.135,0.2775,0.6525,5.8025,20.25,19.72,19.72,1009,0.8275,125.89,0.195,96,18,3,7,1,5
2023-07-06 19,19.7675,95.4125,0.15,0.6675,0.8025,2.6125,19.92,19.42,19.42,1010,0.395,113.4,1.405,94,19,3,7,1,5
2023-07-06 20,19.5075,96.2475,0.1625,0.63,0.8375,5.95,19.66,19.18,19.18,1011,0.64,129.6,1.995,92,20,3,7,1,5
2023-07-06 21,19.5575,96.73,0.1575,0.6175,0.7,4.025,19.56,19.09,19.09,1012,0.5175,166.045,1.265,93,21,3,7,1,5
2023-07-06 22,19.82,97.4425,0.1725,0.4425,0.7175,3.785,19.32,18.85,18.85,1012,0.36,181.88,0.0675,94,22,0,7,1,5
2023-07-06 23,19.6125,97.5025,0.15,0.153333333333333,0.6625,2.3175,19.16,18.75,18.75,1012,0.4375,197.105,0.5725,95,23,0,7,1,5
2023-07-07 00,19.36,97.6875,0.12,0.09,0.17,0.8275,18.93,18.52,18.52,1011,0.3025,184.18,3.58,96,0,0,7,1,6
2023-07-07 09,20.135,94.8,0.1875,1.615,0.17,0.8725,20.53,19.99,19.99,1012,0.3425,199.5025,0.01,93,9,1,7,1,6
2023-07-07 10,20.795,92.9,0.2025,2.3875,0.05,0.4925,20.72,20.17,20.17,1012,0.505,175.1,0.015,94,10,2,7,1,6
2023-07-07 16,25.09,78.63,0.11,0.2525,0.03,0.35,22.16,21.64,21.64,1009,0.33,230.22,0,99,16,2,7,1,6
2023-07-07 18,21.7066666666667,89.88,0.14,0.3875,0.3375,5.08,19.99,19.48,19.48,1011,0.43,149.085,0.01,86,18,3,7,1,6
2023-07-07 19,21.1633333333333,91.08,0.195,0.5925,0.7,6.15,19.5,19.06,19.06,1012,0.4,188.996666666667,0,83,19,3,7,1,6
2023-07-07 20,20.74,93.4033333333333,0.1975,0.965,1.7125,8.805,19.23,18.84,18.84,1013,0.42,277.915,0,77,20,3,7,1,6
2023-07-07 21,19.78,95.685,0.1675,0.91,1.2325,8.4725,18.98,18.61,18.61,1013,0.52,122.615,1.325,73,21,3,7,1,6
2023-07-07 22,19.135,96.975,0.135,0.435,0.3,4.1575,18.62,18.26,18.26,1014,0.47,107.93,3.035,76,22,0,7,1,6
2023-07-08 10,23.76,84.55,0.15,0.18,0.1925,3,22.03,21.57,21.57,1013,1.14,301.8,0,97,10,2,7,1,7
2023-07-08 12,25.31,78.07,0.125,0.1025,0.1775,1.665,23.24,22.72,22.72,1010,0.86,7.91,0,93,12,2,7,1,7
2023-07-08 13,21.91,89.44,0.115,0.0866666666666667,0.04,0.92,23.77,23.2,23.2,1009,0.9,136.44,0,86,13,2,7,1,7
2023-07-08 17,21.1375,92.65,0.1275,0.48,0.085,1.1075,21.5,20.9,20.9,1010,0.376666666666667,107.13,0.0225,85,17,3,7,1,7
2023-07-08 18,20.755,92.04,0.1675,0.2,0.035,4.6525,20.47,19.89,19.89,1011,0.43,81.6,0,80,18,3,7,1,7
2023-07-08 19,20.26,94.205,0.2025,0.905,0.1975,2.8825,19.77,19.28,19.28,1011,0.33,68.345,0,67,19,3,7,1,7
2023-07-08 20,20.07,94.37,0.2125,1.075,0.04,1.77,19.42,18.96,18.96,1012,0.465,81.31,0,66,20,3,7,1,7
2023-07-08 21,19.96,95.06,0.19,0.545,0.01,6.1575,19.31,18.86,18.86,1013,0.23,355.97,0,68,21,3,7,1,7
2023-07-08 23,19.52,95.61,0.175,0.0333333333333333,0.6125,4.0675,19.46,18.97,18.97,1012,0.27,102.92,0,90,23,0,7,1,7
2023-07-09 00,19.4733333333333,96.3966666666667,0.155,0.09,0.6875,4.37,19.31,18.84,18.84,1012,0.443333333333333,99.85,0.0625,92,0,0,7,1,1
2023-07-09 09,24.555,80.4475,0.1425,0.02,1.1325,6.8,22.54,22.01,22.01,1011,0.4325,258.82,0.015,96,9,1,7,1,1
2023-07-09 10,25.68,80.11,0.1575,0.13,1.455,4.45,22.89,22.31,22.31,1011,0.26,49.05,0.015,94,10,2,7,1,1
2023-07-09 12,26.28,76.35,0.12,0.05,0.8925,5.8975,23.4,22.77,22.77,1009,0.46,275.59,0,99,12,2,7,1,1
2023-07-09 13,26.6,76.555,0.11,0.05,0.785,7.045,23.32,22.65,22.65,1008,1.675,295.685,0,96,13,2,7,1,1
2023-07-09 14,26.1166666666667,77.6033333333333,0.1125,0.1525,0.7525,5.68,23.18,22.52,22.52,1008,1.335,229.165,0.0175,93,14,2,7,1,1
2023-07-09 15,24.385,82.23,0.1225,0.383333333333333,0.19,9.01,22.94,22.26,22.26,1007,0.91,226.665,0.0175,92,15,2,7,1,1
2023-07-09 16,23.8,84.46,0.1275,0.525,0.1975,2.0875,22.47,21.78,21.78,1007,0.4,169.42,0,93,16,2,7,1,1
2023-07-09 17,22.18,89.07,0.135,0.4775,1.25,6.4525,21.56,20.88,20.88,1008,1.17,108.59,0,96,17,3,7,1,1
2023-07-09 19,21.06,92.3,0.1725,0.7275,0.1625,4.245,20.28,19.7,19.7,1010,0.4,262.03,0,85,19,3,7,1,1
2023-07-09 21,20.08,93.99,0.1475,0.215,0.0925,4.0075,19.96,19.43,19.43,1012,0.32,173.85,0,88,21,3,7,1,1
2023-07-09 23,20.26,95.085,0.14,0.07,0.56,4.9875,19.36,18.91,18.91,1011,0.14,46.41,0,84,23,0,7,1,1
2023-07-10 01,19.6866666666667,96.3966666666667,0.11,0.1,0.9475,2.015,19.03,18.63,18.63,1010,0.243333333333333,223.693333333333,0,96,1,0,7,1,2
2023-07-10 03,19.4575,96.905,0.1025,0.08,0.03,0.4175,18.55,18.19,18.19,1009,0.385,186.245,0.005,98,3,0,7,1,2
2023-07-10 08,20.56,94.34,0.23,1.04,0.7375,5.0175,22.34,21.85,21.85,1010,0.35,225.01,0,100,8,1,7,1,2
2023-07-10 10,22.74,85.19,0.1975,0.263333333333333,1.205,5.58,23.41,22.9,22.9,1009,1.83,318.06,0,100,10,2,7,1,2
2023-07-10 13,25.01,81.56,0.165,0.5675,2.2375,13.225,23.33,22.71,22.71,1007,0.22,257.39,0,100,13,2,7,1,2
2023-07-10 14,25.14,79.88,0.1725,0.9375,1.655,8.535,23.05,22.43,22.43,1007,0.9,298.07,0.0125,100,14,2,7,1,2
2023-07-10 16,23.31,84.09,0.165,1.58,1.145,4.76,22.07,21.42,21.42,1007,0.99,102.42,0,100,16,2,7,1,2
2023-07-10 17,22.5,89.75,0.2,1.29,1.705,5.495,21.42,20.76,20.76,1008,0.15,91.73,0.015,100,17,3,7,1,2
2023-07-10 19,21.09,93.72,0.21,0.6125,2.56,5.37,20.3,19.71,19.71,1010,0.31,71.14,0,100,19,3,7,1,2
2023-07-10 20,20.89,92.85,0.2225,0.505,3.5425,13.9675,20.12,19.55,19.55,1010,0.66,105.31,0,100,20,3,7,1,2
2023-07-10 21,20.6633333333333,94.9933333333333,0.1975,0.245,2.6375,9.6125,20.05,19.51,19.51,1011,0.36,225.17,0.015,100,21,3,7,1,2
2023-07-10 22,20.2025,96.395,0.17,0.0933333333333333,4.11,11.3475,19.83,19.31,19.31,1011,0.425,154.85,0.0175,100,22,0,7,1,2
2023-07-11 01,19.6525,96.85,0.13,0.02,3.6275,9.735,19.59,19.09,19.09,1010,0.525,149.425,0.29,100,1,0,7,1,3
2023-07-11 02,19.5,97.345,0.125,0.08,2.1275,9.3125,19.5,19.03,19.03,1009,0.3875,91.7675,0.005,100,2,0,7,1,3
2023-07-11 05,19.3925,97.28,0.12,0.02,2.93,7.1875,19.45,18.99,18.99,1009,0.375,130.9275,0.0225,100,5,0,7,1,3
2023-07-11 06,20.495,94.5175,0.155,0.18,4.4875,9.055,20.11,19.64,19.64,1009,0.26,71.1,0.08,100,6,0,7,1,3
2023-07-11 07,21.2733333333333,92.6433333333333,0.25,0.6125,4.3625,15.1875,20.84,20.35,20.35,1010,0.53,217.126666666667,0.04,100,7,1,7,1,3
2023-07-11 08,22.9666666666667,86.4966666666667,0.25,0.4575,4.9725,14.7175,21.38,20.84,20.84,1010,0.326666666666667,263.13,0.005,100,8,1,7,1,3
2023-07-11 10,23.56,83.835,0.21,2.595,3.7775,17.055,22.74,22.19,22.19,1009,0.425,95.805,0,100,10,2,7,1,3
2023-07-11 11,21.6633333333333,90.69,0.205,1.9225,3.6625,17.9175,23.39,22.78,22.78,1008,0.536666666666667,194.963333333333,0,100,11,2,7,1,3
2023-07-11 12,22.02,89.5225,0.1925,0.89,3.4625,9.86,23.46,22.8,22.8,1007,0.6975,177.9225,0,98,12,2,7,1,3
2023-07-11 13,21.015,92.2825,0.2,1.3475,3.675,13.145,23.32,22.63,22.63,1007,0.5625,154.625,0.045,98,13,2,7,1,3
2023-07-11 14,22.0825,90.4325,0.2225,1.62,2.2075,5.42,22.94,22.26,22.26,1007,0.3925,149.7975,0.0675,98,14,2,7,1,3
2023-07-11 15,22.32,90.4525,0.215,1.9225,3.5475,9.07,22.62,21.92,21.92,1006,0.4675,171.135,0,99,15,2,7,1,3
2023-07-11 16,21.6733333333333,92.28,0.22,1.7325,2.86,11.7875,22.01,21.34,21.34,1006,0.423333333333333,156.193333333333,0,99,16,2,7,1,3
2023-07-11 17,21.2725,94.3225,0.28,2.4275,3.6975,13.9225,21.01,20.36,20.36,1007,0.316666666666667,56.5233333333333,0,100,17,3,7,1,3
2023-07-11 19,20.675,96.18,0.29,2.3125,5.2825,14.005,20.53,19.92,19.92,1009,0.56,262.89,0,100,19,3,7,1,3
2023-07-11 20,20.365,96.835,0.265,1.5325,4.215,16.1375,20.38,19.79,19.79,1009,0.27,46.59,0,100,20,3,7,1,3
2023-07-11 21,20.2666666666667,96.73,0.225,1.045,4.2525,11.4175,20.34,19.75,19.75,1010,0.376666666666667,271.323333333333,0,100,21,3,7,1,3
2023-07-11 22,20.13,96.89,0.1975,0.156666666666667,4.94,14.1375,20.23,19.63,19.63,1009,0.31,73.285,0.015,100,22,0,7,1,3
2023-07-11 23,19.9075,97.74,0.1775,0.035,3.62,11.42,20.02,19.46,19.46,1009,0.595,156.915,0.02,100,23,0,7,1,3
2023-07-12 00,19.5725,97.34,0.15,0.16,2.78,7.795,19.95,19.37,19.37,1009,0.5025,127.3175,0,100,0,0,7,1,4
2023-07-12 01,19.6325,95.7325,0.135,0.08,2.5875,7.6225,19.85,19.28,19.28,1008,0.37,192.18,0,100,1,0,7,1,4
2023-07-12 02,19.6675,96.3025,0.1375,0.05,3.005,10.3025,19.77,19.23,19.23,1007,0.3425,179.2925,0,100,2,0,7,1,4
2023-07-12 06,19.47,98.5775,0.1575,0.07,2.8,10.535,19.7,19.17,19.17,1009,0.505,215.775,0.1025,100,6,0,7,1,4
2023-07-12 07,19.7625,98.1875,0.1875,0.39,6.4675,18.2875,19.98,19.42,19.42,1009,0.5875,228.9025,0.1275,100,7,1,7,1,4
2023-07-12 08,20.43,95.015,0.2075,0.1,5.9325,14.4725,20.06,19.52,19.52,1009,0.335,129.66,0.0425,100,8,1,7,1,4
2023-07-12 09,21.8575,91.55,0.2725,0.93,6.0225,12.94,20.38,19.81,19.81,1009,0.4325,186.91,0,100,9,1,7,1,4
2023-07-12 10,22.4,90.16,0.2825,1.2875,4.6975,15.35,20.48,19.88,19.88,1009,0.49,103.78,0.005,100,10,2,7,1,4
2023-07-12 11,20.8266666666667,93.9833333333333,0.2675,0.4975,6.0375,14.2525,20.28,19.7,19.7,1009,0.52,264.42,0.205,100,11,2,7,1,4
2023-07-12 12,19.8975,96.9925,0.24,0.9675,4.49,12.7675,19.92,19.37,19.37,1009,0.415,155.755,2.2,100,12,2,7,1,4
2023-07-12 13,19.585,97.3225,0.255,2.3425,2.3975,3.2125,20.15,19.6,19.6,1008,0.45,185.02,1.64,100,13,2,7,1,4
2023-07-12 14,19.73,96.625,0.2525,1.77,1.43,2.7075,20.52,20.01,20.01,1008,0.625,219.1125,0.26,100,14,2,7,1,4
2023-07-12 15,20.2375,95.305,0.2075,0.51,1.2625,2.9325,20.25,19.72,19.72,1007,0.82,239.94,0.025,100,15,2,7,1,4
2023-07-12 16,21.48,89.96,0.1925,0.18,1.43,2.65,20.13,19.58,19.58,1007,1.03,164.96,0,100,16,2,7,1,4
2023-07-12 17,20.71,94.11,0.24,1.9075,1.1875,3.745,19.43,18.95,18.95,1008,0.56,325.73,0.01,100,17,3,7,1,4
2023-07-12 18,19.9633333333333,96.82,0.2675,2.2525,2.83,12.965,19.04,18.57,18.57,1009,0.336666666666667,108.296666666667,0,100,18,3,7,1,4
2023-07-12 19,19.8875,97.6625,0.2575,1.635,2.3175,6.7275,18.89,18.46,18.46,1010,0.455,113.35,0,100,19,3,7,1,4
2023-07-12 20,19.8525,98.315,0.235,0.9175,1.9125,5.49,19.07,18.64,18.64,1011,0.6025,206.7725,0,99,20,3,7,1,4
2023-07-12 21,19.6825,98.33,0.1975,0.4,2.7975,12.7525,19.07,18.64,18.64,1011,0.75,155.43,0.0025,99,21,3,7,1,4
2023-07-12 22,19.56,98.36,0.185,0.07,2.0275,6.0175,18.97,18.55,18.55,1011,0.5,161.8075,0.0175,100,22,0,7,1,4
2023-07-13 03,19.4175,96.7275,0.14,0.04,2.3125,9.7525,18.63,18.29,18.29,1008,0.3125,229.85,0.1275,100,3,0,7,1,5
2023-07-13 04,19.0825,97.5125,0.135,0.18,2.8325,10.77,18.59,18.28,18.28,1008,0.3925,173.965,0.63,100,4,0,7,1,5
2023-07-13 05,18.8525,96.9025,0.1375,0.0933333333333333,1.915,6.425,18.75,18.4,18.4,1009,0.3775,112.05,0.4475,100,5,0,7,1,5
2023-07-13 06,18.92,96.74,0.145,0.0575,1.0675,8.5175,18.94,18.55,18.55,1009,0.4825,129.5025,0.0325,99,6,0,7,1,5
2023-07-13 07,19.705,95.865,0.175,0.41,1.135,5.5975,19.41,18.98,18.98,1010,0.4175,166.9675,0.0475,99,7,1,7,1,5
2023-07-13 08,19.6725,96.86,0.2075,0.323333333333333,1.5675,3.765,19.65,19.17,19.17,1010,0.3675,190.3175,0.39,99,8,1,7,1,5
2023-07-13 09,19.4575,95.5825,0.2125,1.0425,0.95,2.2675,19.76,19.25,19.25,1010,0.41,134.865,0.87,100,9,1,7,1,5
2023-07-13 10,20.3375,95.22,0.23,0.6875,0.21,4.845,19.87,19.35,19.35,1010,0.3375,202.51,0.51,100,10,2,7,1,5
2023-07-13 11,20.3175,95.4325,0.205,0.203333333333333,0.9075,6.845,19.91,19.36,19.36,1009,0.585,238.9275,0.11,100,11,2,7,1,5
2023-07-13 12,21.2875,91.3,0.1825,0.0633333333333333,0.51,4.0525,19.65,19.1,19.1,1009,0.63,257.655,0.02,100,12,2,7,1,5
2023-07-13 13,23.04,86.215,0.16,0.115,0.23,1.1675,19.64,19.11,19.11,1009,0.345,129.555,0,100,13,2,7,1,5
2023-07-13 16,21.03,91.44,0.1825,0.3525,1.1375,5.705,19.83,19.41,19.41,1008,0.3,325.24,0,100,16,2,7,1,5
2023-07-13 17,20.26,94.1866666666667,0.1975,0.83,3.38,9.4925,19.47,19.03,19.03,1008,0.343333333333333,194.893333333333,0.0025,100,17,3,7,1,5
2023-07-13 18,19.43,96.1675,0.2025,0.6275,3.6225,8.4925,19.01,18.61,18.61,1009,0.2925,200.94,0.0725,99,18,3,7,1,5
2023-07-13 19,19.3575,97.245,0.2,0.595,2.7225,6.8275,18.84,18.46,18.46,1010,0.3075,121.735,0.0225,99,19,3,7,1,5
2023-07-13 20,19.0975,97.4025,0.205,0.525,2.16,7.2475,18.74,18.37,18.37,1011,0.38,135.775,0.265,99,20,3,7,1,5
2023-07-13 21,18.91,97.725,0.1975,0.73,1.195,5.8025,18.67,18.3,18.3,1011,0.42,180.095,2.0025,99,21,3,7,1,5
2023-07-13 22,18.8675,97.88,0.165,0.165,0.25,4.01,18.57,18.24,18.24,1011,0.6575,152.9125,2.1075,100,22,0,7,1,5
2023-07-14 05,18.6425,97.9475,0.125,0.02,0.82,2.4675,18.05,17.76,17.76,1010,0.3475,148.6375,0.16,100,5,0,7,1,6
2023-07-14 06,18.94,98.18,0.16,0.115,1.88,5.66,19.22,18.92,18.92,1010,0.3,166.7775,0.2325,95,6,0,7,1,6
2023-07-14 07,18.975,98.4575,0.1875,0.116666666666667,1.3825,3.7775,20.28,19.96,19.96,1010,0.25,177.4325,1.1875,95,7,1,7,1,6
2023-07-14 08,19.1675,98.5025,0.2075,0.7575,0.3,2.7875,20.72,20.36,20.36,1010,0.405,241.1125,2.1725,96,8,1,7,1,6
2023-08-02 12,21.835,91.73,0.2,0.8875,1.2775,21.96,23.45,22.84,22.84,1005,0.4575,147.13,0.18,100,12,2,8,2,4
2023-08-02 13,21.48,92.945,0.175,1.375,2.4,15.9725,24.54,23.95,23.95,1004,0.615,144.63,0.065,100,13,2,8,2,4
2023-08-02 14,22.925,87.8125,0.1275,0.0925,2.0075,17.355,24.35,23.73,23.73,1003,0.7275,145.9625,0.0475,100,14,2,8,2,4
2023-08-02 15,21.455,92.78,0.1225,0.5225,1.8675,13.55,23.53,22.89,22.89,1003,0.715,126.94,0.125,100,15,2,8,2,4
2023-08-02 16,21.175,94.69,0.1475,0.7075,1.2075,15.2475,22.75,22.11,22.11,1003,0.375,142.0225,0.225,100,16,2,8,2,4
2023-08-02 17,20.3575,96.65,0.1875,1.62,1.2275,10.2825,22.1,21.42,21.42,1004,0.665,195.59,1.945,99,17,3,8,2,4
2023-08-02 18,19.9425,98.4825,0.19,1.5425,2.3725,7.825,20.89,20.27,20.27,1005,0.3125,115.6075,2.445,100,18,3,8,2,4
2023-08-02 19,19.7925,98.83,0.1725,0.345,3.565,5.815,20.25,19.69,19.69,1007,0.3925,115.7525,0.7975,100,19,3,8,2,4
2023-08-02 20,19.735,99.0925,0.165,0.38,2.16,12.8275,19.86,19.36,19.36,1007,0.29,86.4575,1.7725,100,20,3,8,2,4
2023-08-02 21,19.6975,99.0825,0.1725,0.4825,2.24,7.35,19.74,19.25,19.25,1007,0.4375,149.585,0.85,100,21,3,8,2,4
2023-08-02 22,19.6575,99.1025,0.165,0.1375,1.795,8.4275,19.43,18.9,18.9,1008,0.3675,162.1275,0.2675,100,22,0,8,2,4
2023-08-02 23,19.545,99.1825,0.13,0.04,2.0775,13.9125,20.09,19.5,19.5,1006,0.405,192.9625,1.0975,100,23,0,8,2,4
2023-08-03 06,19.6825,98.8675,0.1125,0.115,1.52,7.94,20.32,19.85,19.85,1007,0.4925,248.585,0.0075,100,6,0,8,2,5
2023-08-03 07,20.2233333333333,96.9066666666667,0.1225,0.06,2.0675,13.75,21.24,20.76,20.76,1007,0.57,208.11,0,100,7,1,8,2,5
2023-08-03 08,21.02,93.22,0.195,0.143333333333333,2.1575,8.5525,22.13,21.64,21.64,1007,0.33,248.37,0,100,8,1,8,2,5
2023-08-03 09,22.5,89.96,0.1825,0.1325,3.015,12.6125,23.05,22.55,22.55,1007,0.27,341.38,0,100,9,1,8,2,5
2023-08-03 11,24.1433333333333,82.9966666666667,0.1475,0.3675,2.4975,12.5575,23.64,23.06,23.06,1006,0.553333333333333,190.29,0,100,11,2,8,2,5
2023-08-03 12,21.6325,91.4875,0.13,0.3025,1.4975,10.9075,23.37,22.74,22.74,1005,0.515,112.0925,0.06,100,12,2,8,2,5
2023-08-03 13,21.3625,93.6325,0.15,0.295,2.2375,9.1625,23.29,22.6,22.6,1005,0.5375,178.3925,0.06,100,13,2,8,2,5
2023-08-03 14,21.9633333333333,91.18,0.1475,0.95,1.7675,14.035,22.76,22.09,22.09,1005,0.52,130.356666666667,0.0225,100,14,2,8,2,5
2023-08-03 16,20.6525,95.145,0.14,2.2175,1.91,10.01,21.71,21.07,21.07,1005,0.46,129.02,0.0925,97,16,2,8,2,5
2023-08-03 17,20.065,96.17,0.1675,2.23,2.3725,14.105,21.43,20.79,20.79,1006,0.425,100.9625,0.065,98,17,3,8,2,5
2023-08-03 18,19.75,97.5975,0.165,0.8525,1.6875,13.5775,20.49,19.91,19.91,1007,0.4975,124.935,0.0125,100,18,3,8,2,5
2023-08-03 19,19.76,98.1875,0.1925,0.7125,1.565,14.435,20.13,19.61,19.61,1008,0.36,129.8575,0,100,19,3,8,2,5
2023-08-03 20,19.57,98.055,0.1775,0.6125,3.755,15.1625,20.05,19.56,19.56,1009,0.5725,98.005,0,100,20,3,8,2,5
2023-08-03 21,19.475,97.9675,0.1375,0.315,3.05,9.565,20,19.51,19.51,1009,0.6775,115.91,0,100,21,3,8,2,5
2023-08-03 22,19.4566666666667,97.8366666666667,0.12,0.68,2.5175,11.0575,19.92,19.44,19.44,1009,0.52,154.476666666667,0,100,22,0,8,2,5
2023-08-04 06,19.795,99.7475,0.115,0.05,3.0675,9.1875,19.63,19.13,19.13,1008,0.425,275.7475,0.01,100,6,0,8,2,6
2023-08-04 07,20.1575,99.4325,0.1725,0.06,2.0925,11.58,19.79,19.25,19.25,1009,0.4425,235.5475,0,100,7,1,8,2,6
2023-08-04 08,20.7066666666667,98.27,0.215,0.19,4.0525,17.24,20.05,19.49,19.49,1009,0.35,210.843333333333,0,100,8,1,8,2,6
2023-08-04 11,21.2725,93.0525,0.1875,0.9175,5.145,18.0675,21.76,21.16,21.16,1008,0.535,163.35,0.0075,100,11,2,8,2,6
2023-08-04 12,21.0675,93.72,0.17,0.6225,3.39,9.0675,21.85,21.24,21.24,1008,0.445,188.9,0,100,12,2,8,2,6
2023-08-04 13,20.0975,96.885,0.165,0.3875,3.385,9.3425,21.02,20.42,20.42,1008,0.5075,175.05,0,100,13,2,8,2,6
2023-08-04 14,20.3075,95.035,0.165,1.42,2.4825,11.285,20.94,20.32,20.32,1007,0.4575,142.065,0.0275,100,14,2,8,2,6
2023-08-04 15,20.8366666666667,90.4,0.18,0.875,3.37,15.26,20.63,20.01,20.01,1007,0.486666666666667,104.996666666667,0.0075,100,15,2,8,2,6
2023-08-04 17,20.095,92.435,0.28,2.1275,4.8025,16.2775,19.86,19.31,19.31,1008,0.785,104.19,0.0075,100,17,3,8,2,6
2023-08-04 18,19.46,95.79,0.265,1.015,6.0775,13.695,19.66,19.13,19.13,1009,0.29,31.3,0,100,18,3,8,2,6
2023-08-04 20,19.26,96.3766666666667,0.245,0.51,4.3275,15.7975,19.57,19.1,19.1,1010,0.32,46.2833333333333,0,100,20,3,8,2,6
2023-08-04 21,19.395,96.37,0.215,0.1575,2.6775,13.9725,19.44,18.96,18.96,1011,0.3,63.39,0,100,21,3,8,2,6
2023-08-04 22,19.45,97.1,0.195,0.1975,3.4575,20.6275,19.35,18.87,18.87,1010,0.245,177.775,0,100,22,0,8,2,6
2023-08-04 23,19.1133333333333,97.65,0.15,0.05,2.8575,16.6775,19.47,19.08,19.08,1009,0.27,235.376666666667,0.035,100,23,0,8,2,6
2023-08-05 00,19.0625,98.3575,0.12,0.05,2.0275,10.9025,19.42,19.03,19.03,1009,0.15,148.675,0.0275,100,0,0,8,2,7
2023-08-05 06,19.5375,99.17,0.115,0.04,3.035,10.5475,18.97,18.55,18.55,1010,0.34,222.655,0.0125,100,6,0,8,2,7
2023-08-05 07,19.5025,98.305,0.1575,0.163333333333333,2.6375,9.045,19.82,19.4,19.4,1010,0.3725,237.2225,0.005,100,7,1,8,2,7
2023-08-05 08,21.19,92.12,0.17,0.12,2.5825,9.995,20.93,20.48,20.48,1010,0.2,355.98,0.0125,100,8,1,8,2,7
2023-08-05 10,21.4533333333333,91.77,0.215,0.9525,3.3975,15.25,22.12,21.56,21.56,1010,0.686666666666667,288.113333333333,0.055,100,10,2,8,2,7
2023-08-05 12,21.2,91.47,0.155,0.29,4.0875,13.7525,22.4,21.81,21.81,1008,0.61,178.05,0,100,12,2,8,2,7
2023-08-05 13,20.4425,94.525,0.1625,1.025,3.4825,9.9425,22.49,21.87,21.87,1008,0.5975,146.42,0,100,13,2,8,2,7
2023-08-05 14,19.825,97.315,0.1525,0.256666666666667,2.025,8.2025,21.99,21.37,21.37,1007,0.475,192.395,0.01,100,14,2,8,2,7
2023-08-05 15,19.4025,98.0475,0.145,0.05,0.845,7.2275,21.67,21.05,21.05,1007,0.51,217.8,0,100,15,2,8,2,7
2023-08-05 16,19.0325,97.455,0.1675,1.0175,1.6075,12.9325,21.27,20.67,20.67,1007,0.38,136.8525,0,100,16,2,8,2,7
2023-08-05 17,18.4425,97.0625,0.175,0.9325,2.9325,9.4525,20.94,20.34,20.34,1007,0.6275,117.58,0,100,17,3,8,2,7
2023-08-05 18,18.4375,96.8025,0.1775,0.3875,3.7125,10.4125,20.23,19.7,19.7,1008,0.4725,106.555,0,100,18,3,8,2,7
2023-08-05 19,18.38,96.9375,0.1825,0.5,3.4875,16.95,20.01,19.5,19.5,1008,0.47,96.9775,0,100,19,3,8,2,7
2023-08-05 20,18.43,96.0775,0.1625,0.17,4.0225,16.6925,19.96,19.43,19.43,1009,0.485,91.4125,0,100,20,3,8,2,7
2023-08-05 21,18.455,95.95,0.1575,0.07,4.05,12.5375,19.79,19.3,19.3,1010,0.58,112.12,0,100,21,3,8,2,7
2023-08-05 22,18.28,96.09,0.145,0.07,4.8475,16.165,19.65,19.17,19.17,1009,0.325,98.225,0,100,22,0,8,2,7
2023-08-06 08,22.71,85.09,0.19,0.265,2.17,17.7,22.03,21.55,21.55,1006,1.64,317.66,0,100,8,1,8,2,1
2023-08-06 11,26.74,73.68,0.12,0.04,2.7625,7.9025,24.11,23.53,23.53,1003,2.19,293.83,0,100,11,2,8,2,1
2023-08-06 13,23.79,82.82,0.1425,0.12,4.55,18.6,23.87,23.22,23.22,1002,0.13,17.28,0,100,13,2,8,2,1
2023-08-06 14,23.03,87.39,0.15,0.0675,3.165,22.6925,23.07,22.45,22.45,1002,0.12,221.8,0,100,14,2,8,2,1
2023-08-06 15,23.14,88.29,0.1725,0.13,4.3725,18.0025,22.49,21.85,21.85,1002,0.17,53.64,0,100,15,2,8,2,1
