Timestamp,Temperature,Humidity,Carbon Monoxide,Nitrogen Dioxide,Dust (PM2.5),Dust (PM10),feels_like,temp_min,temp_max,pressure,wind_speed,wind_deg,rain,clouds_all,hour,timecluster,month,season,dayofweek
2023-06-25 01,29.03,92.71,0.23,5.005,8.235,33.28,33.48,27.97,27.97,996.125,2.1875,97.2325,0,40,1,0,6,1,1
2023-06-25 02,28.9875,92.1975,0.215,5.03,8.205,30.285,34.36,27.97,27.97,995.9,2.0725,99.4975,0,75,2,0,6,1,1
2023-06-25 03,28.69,94.485,0.2025,5.0675,8.51,28.78,34.36,27.97,27.97,995.775,2.08,101.1825,0,75,3,0,6,1,1
2023-06-25 04,28.4625,96.7225,0.1975,5,8.7675,23.9425,30.55,26.97,26.97,995.85,1.7825,95.0925,0,75,4,0,6,1,1
2023-06-25 05,28.705,94.28,0.1925,5.0275,8.6825,20.5175,31.07,26.97,26.97,996.425,2.675,91.5075,0,40,5,0,6,1,1
2023-06-25 06,29.42,90.69,0.185,4.935,8.645,21,31.07,26.97,26.97,996.825,2.7975,85.9875,0,40,6,0,6,1,1
2023-06-25 07,30.2675,86.5375,0.2,4.9575,8.635,22.2925,34.36,27.97,27.97,996.9,3.315,119.9575,0,40,7,1,6,1,1
2023-06-25 08,31.4633333333333,82.9175,0.21,4.9675,8.595,21.27,35.97,28.97,28.97,996.875,3.7075,95.72,0,75,8,1,6,1,1
2023-06-25 09,29.45,91.765,0.235,5.0825,8.545,23.9625,37.97,30.97,30.97,997.075,4.1175,99.7825,1.5,75,9,1,6,1,1
2023-06-25 10,30.3525,88.6525,0.2475,5.0025,8.525,24.45,36.97,29.97,29.97,996.775,2.485,118.49,0.95,75,10,2,6,1,1
2023-06-25 11,31.3,85.155,0.25,4.965,8.49,23.455,38.97,31.97,31.97,996.175,4.225,108.7,0,75,11,2,6,1,1
2023-06-25 12,29.9125,88.0175,0.2475,5.06,8.46,23.66,31.07,26.97,26.97,995.475,3.555,124.2875,0,100,12,2,6,1,1
2023-06-25 13,30.7625,84.905,0.24,5.0475,8.45,25.9675,35.97,28.97,28.97,994.825,3.0775,107.1075,0,75,13,2,6,1,1
2023-06-25 14,30.8025,83.4525,0.22,4.975,8.43,27.365,35.97,28.97,31.13,994.375,3.7075,105.695,0,75,14,2,6,1,1
2023-06-25 15,29.23,93.7525,0.235,4.965,8.45,24.5275,36.97,29.97,29.97,994.15,2.9125,103.84,0.05,75,15,2,6,1,1
2023-06-25 16,29.3,94.985,0.2575,4.9575,8.465,22.57,34.36,27.97,27.97,994.3,2.5275,120.365,1,75,16,2,6,1,1
2023-06-25 17,27.9866666666667,99.78,0.23,5.0175,8.4125,23.1033333333333,34.36,27.97,27.97,995.15,3.03666666666667,153.356666666667,5.8,75,17,3,6,1,1
2023-06-25 20,28.615,99.36,0.3475,4.9475,8.305,22.4475,34.36,27.97,27.97,997.525,1.385,156.3175,0,75,20,3,6,1,1
2023-06-25 21,28.6725,97.6425,0.325,5.0325,8.37,23.3975,34.36,27.97,27.97,998.175,1.8125,182.105,0,75,21,3,6,1,1
2023-06-25 22,27.675,95.2725,0.265,5.0275,8.4275,24.8525,34.36,27.97,27.97,997.7,0.74,180.305,0,75,22,0,6,1,1
2023-06-25 23,27.6766666666667,98.9266666666667,0.353333333333333,5.06,8.37666666666667,29.4233333333333,34.36,27.97,27.97,997.233333333333,0.81,65.4333333333333,0,75,23,0,6,1,1
2023-06-26 00,28.115,97.3175,0.26,4.955,8.5175,33.2225,34.36,27.97,27.97,997.3,0.8175,116.4675,0,75,0,0,6,1,2
2023-06-26 01,28.2975,96.9825,0.24,4.9675,8.9125,32.6625,34.36,27.97,27.97,996.525,0.73,102.6375,0,75,1,0,6,1,2
2023-06-26 02,28.2925,97.665,0.23,4.98,10.8575,28.7725,34.36,27.97,27.97,996.3,0.55,94.875,0,75,2,0,6,1,2
2023-06-26 03,28.4925,98.5425,0.2125,5.02,12.21,26.4375,34.36,27.97,27.97,996.425,0.8825,94.9,0,75,3,0,6,1,2
2023-06-26 04,28.4425,98.83,0.2175,5.0525,11.565,26.505,31.07,26.97,26.97,996.6,0.9975,96.1925,0.1,75,4,0,6,1,2
2023-06-26 05,27.5625,99.06,0.2,5.11,10.79,29.255,31.07,26.97,26.97,997.05,1.04,104.87,0.1,75,5,0,6,1,2
2023-06-26 06,28.2375,96.81,0.225,4.91,9.9175,26.59,31.07,26.97,26.97,997.575,1.14,125.0875,0,100,6,0,6,1,2
2023-06-26 07,29.0275,93.3625,0.2475,4.995,9.25,23.7425,31.07,26.97,26.97,998.05,1.5175,143.215,0,75,7,1,6,1,2
2023-06-26 08,28.8575,92.255,0.2375,5,11.8,22.9925,35.97,28.97,28.97,998.325,1.965,164,0,75,8,1,6,1,2
2023-06-26 09,29.275,89.935,0.25,4.9725,16.04,24.09,35.97,28.97,28.97,998.225,2.275,166.5225,0,75,9,1,6,1,2
2023-06-26 10,30.2025,85.04,0.265,5.0075,16.4175,24.2925,35.97,28.97,28.97,998.025,3.735,180.6225,0,75,10,2,6,1,2
2023-06-26 11,30.465,84.6525,0.265,4.8725,14.6125,25.365,35.55,28.97,28.97,997.5,3.51,184.775,0,75,11,2,6,1,2
2023-06-26 12,27.7925,92.8,0.2625,4.9925,13.0975,25.6425,36.97,29.97,29.97,997.175,3.605,187.8625,1.9,75,12,2,6,1,2
2023-06-26 15,27.4025,96.88,0.2875,5.02,9.6875,24.21,31.07,26.97,26.97,995.625,3.105,182.723333333333,0.05,75,15,2,6,1,2
2023-06-26 16,27.1975,97.4725,0.285,4.945,8.91,24.37,31.07,26.97,26.97,995.525,3.6425,172.05,0.05,75,16,2,6,1,2
2023-06-26 17,27.2775,96.7725,0.2725,5.0275,8.45,20.85,31.07,26.97,26.97,995.975,2.9175,168.6075,0.05,75,17,3,6,1,2
2023-06-26 18,27.135,99.4925,0.3225,4.95,7.9925,20.1175,31.07,26.97,26.97,996.55,2.22,162.57,0.05,75,18,3,6,1,2
2023-06-26 19,27.2175,99.2125,0.3425,4.9825,7.6075,19.5725,31.07,26.97,26.97,997.15,2.1275,157.6025,0,75,19,3,6,1,2
2023-06-26 20,27.355,98.6675,0.305,5.0175,8.4725,18.2725,30.55,26.97,26.97,997.85,1.925,156.22,0,75,20,3,6,1,2
2023-06-26 21,27.49,98.935,0.275,4.91,9.3225,19.44,30.55,26.97,26.97,998.3,1.555,157.1125,0,75,21,3,6,1,2
2023-06-26 22,27.5525,98.4125,0.2475,4.9825,8.95,22.5825,30.55,26.97,26.97,998.05,2.7725,157.425,0,75,22,0,6,1,2
2023-06-26 23,27.54,98.315,0.223333333333333,4.97,8.69333333333333,26.12,30.55,26.97,26.97,997.6,2.655,139.733333333333,0,75,23,0,6,1,2
2023-06-27 00,27.5125,98.8975,0.1875,4.925,8.5325,28.08,30.55,26.97,26.97,997.025,2.34,131.4575,0,75,0,0,6,1,3
2023-06-27 01,27.42,99.3733333333333,0.1575,5.01,8.44,25.575,30.55,26.97,26.97,996.475,2.015,136.4225,0.85,75,1,0,6,1,3
2023-06-27 09,27.545,97.7075,0.31,5.05,9.3225,23.1,33.48,27.97,27.97,998.5,2.34,159.625,0,100,9,1,6,1,3
2023-06-27 10,28.885,92.6,0.2925,4.9975,9.25,23.9875,31.07,26.97,26.97,998.225,2.7,156.2525,0,100,10,2,6,1,3
2023-06-27 11,29.84,85.795,0.2425,4.9525,9.205,23.94,33.48,27.97,27.97,997.925,3.0575,145.49,0,100,11,2,6,1,3
2023-06-27 12,30.19,83.2175,0.2275,5.025,9.19,24.375,35.55,28.97,28.97,997.65,3.53,152.39,0,75,12,2,6,1,3
2023-06-27 13,30.2625,82.95,0.2325,5.0525,9.155,21.7575,35.55,28.97,28.97,996.925,4.2475,156.245,0,75,13,2,6,1,3
2023-06-27 14,29.9325,84.2325,0.2125,4.9875,9.1,20.4,36.97,29.97,30.58,996.425,4.695,167.6375,0,75,14,2,6,1,3
2023-06-27 15,28.89,88.8675,0.215,4.9375,9.07,23.7,36.97,29.97,29.97,996.3,4.2425,172.7025,0,75,15,2,6,1,3
2023-06-27 16,29.06,88.4175,0.23,4.9775,9.06,25.315,35.55,28.97,28.97,996.9,3.245,148.035,0,75,16,2,6,1,3
2023-06-27 17,28.7733333333333,91.2833333333333,0.2425,4.96666666666667,9.06,21.09,32.54,28.28,29.89,997.45,3.28,134.8025,0,95,17,3,6,1,3
2023-06-27 18,28.4975,93.6625,0.335,5.0275,9.0225,22.5925,32.54,28.05,28.05,998.05,2.7325,130.3,0,100,18,3,6,1,3
2023-06-27 19,28.43,95.26,0.4075,4.9625,8.995,27.7475,33.48,27.97,27.97,998.525,2.12,114.105,0,75,19,3,6,1,3
2023-06-27 20,28.0575,96.39,0.3175,5.035,8.9775,29.2975,31.07,26.97,26.97,999.2,2.7375,182.2075,0.5,40,20,3,6,1,3
2023-06-27 21,27.4775,99.63,0.35,5.04,8.9275,27.5325,34.36,27.97,27.97,999.65,1.065,126.085,0,75,21,3,6,1,3
2023-06-27 22,27.5425,98.65,0.3225,5.075,8.885,23.5825,31.07,26.97,26.97,999.9,1.365,162.6775,0,75,22,0,6,1,3
2023-06-27 23,27.39,98.0933333333333,0.286666666666667,4.84666666666667,8.84,23.56,31.07,26.97,26.97,999.666666666667,2.17,135.31,0.0666666666666667,75,23,0,6,1,3
2023-06-28 00,27.4825,99.735,0.3575,4.975,8.755,28.44,31.07,26.97,26.97,998.9,1.915,39.6,0,75,0,0,6,1,4
2023-06-28 01,27.575,99.66,0.24,4.955,8.725,32.4675,31.07,26.97,26.97,998.425,3.055,193.2725,0.35,75,1,0,6,1,4
2023-06-28 11,28.2966666666667,97.3033333333333,0.283333333333333,4.94333333333333,9.40666666666667,23.0466666666667,25.97,25.97,25.97,1000.43333333333,4.23333333333333,158.52,0,100,11,2,6,1,4
2023-06-28 12,28.9175,92.9775,0.2625,5.0675,9.03,26.59,33.48,27.97,27.97,999.8,6.54,180.21,0,100,12,2,6,1,4
2023-06-28 13,27.9225,92.1975,0.2025,5.0075,8.67,25.345,34.36,27.97,27.97,999.2,5.72,174.39,0,100,13,2,6,1,4
2023-06-28 14,28.0775,94.14,0.2175,4.9675,8.5775,23.145,32.49,27.97,27.97,999.025,5.1575,173.44,0.05,75,14,2,6,1,4
2023-06-28 15,27.8125,97.955,0.2275,4.975,8.495,24.93,30.55,26.97,26.97,998.775,7.38,171.7075,0.1,75,15,2,6,1,4
2023-06-28 16,28.1375,96.385,0.2675,4.9775,8.47,27.275,33.48,27.97,27.97,999.2,5.7225,164.8125,0,75,16,2,6,1,4
2023-06-28 17,27.95,96.6,0.2375,4.9875,8.515,25.305,31.07,26.97,26.97,999.55,6.1625,172.295,0,75,17,3,6,1,4
2023-06-28 18,27.385,95.2625,0.2125,5.025,8.555,27.7025,30.55,26.97,26.97,1000.25,7.37,187.28,0,75,18,3,6,1,4
2023-06-28 19,27.58,94.6125,0.3,4.9225,8.5275,33.32,30.55,26.97,26.97,1000.775,6.3175,186.785,0,75,19,3,6,1,4
2023-06-28 20,27.8925,95.23,0.24,4.86,8.8225,32.46,30.55,26.97,26.97,1001.225,7.0525,186.95,0,75,20,3,6,1,4
2023-06-28 21,27.6025,96.3366666666667,0.196666666666667,5.03333333333333,9.13,31.19,25.97,25.97,25.97,1001.5,8.22333333333333,181.9975,0,75,21,3,6,1,4
2023-06-28 22,27.555,96.5125,0.233333333333333,4.95,9.2125,29.1433333333333,30.55,26.97,26.97,1001.36666666667,6.43,176.4975,0,75,22,0,6,1,4
2023-06-28 23,27.71,97.53,0.213333333333333,5.04,9.28,28.6266666666667,30.55,26.97,26.97,1001.25,6.04,172.643333333333,0,75,23,0,6,1,4
2023-06-29 00,28.035,99.1575,0.1925,4.9425,9.1225,28.925,30.55,26.97,26.97,1000.675,7.49,185.0775,0,75,0,0,6,1,5
2023-06-29 01,27.9925,99.79,0.1875,4.98,8.76,28.9575,31.07,26.97,26.97,1000.125,5.38,191.68,0,75,1,0,6,1,5
2023-06-29 02,28.1225,99.99,0.19,4.9625,8.515,27.71,31.07,26.97,26.97,999.75,5.5425,194.345,0,75,2,0,6,1,5
2023-06-29 04,28.145,97.265,0.1525,4.9375,8.61,28.6725,30.55,26.97,26.97,1000.2,7.4325,175.6375,0,75,4,0,6,1,5
2023-06-29 05,27.655,96.7975,0.15,4.8775,8.5525,26.685,33.48,27.97,27.97,1000.775,6.2525,186.275,0,75,5,0,6,1,5
2023-06-29 06,27.6625,96.08,0.1625,4.875,8.485,25.7475,31.07,26.97,26.97,1001.2,6.82,183.435,0,75,6,0,6,1,5
2023-06-29 07,27.7833333333333,96.5633333333333,0.2075,4.98666666666667,8.43333333333333,23.53,31.07,26.97,26.97,1001.53333333333,6.50333333333333,191.315,0,75,7,1,6,1,5
2023-06-29 08,28.455,96.18,0.2575,5.0075,8.5025,25.0425,30.55,26.97,26.97,1001.725,6.9225,180.9025,0,75,8,1,6,1,5
2023-06-29 09,28.8825,94.6975,0.285,5.065,8.585,27.785,30.55,26.97,26.97,1002.025,8.025,167.7925,0,75,9,1,6,1,5
2023-06-29 10,28.84,93.5875,0.265,5.0425,8.57,29.3225,33.48,27.97,27.97,1001.8,1.645,170.0375,0,75,10,2,6,1,5
2023-06-29 11,29.245,91.9725,0.2825,4.95,8.57,30.1125,33.48,27.97,27.97,1001.25,2.26,170.835,0,75,11,2,6,1,5
2023-06-29 12,29.85,90.4625,0.32,4.9075,8.565,30.955,35.55,28.97,28.97,1000.425,5.395,169.1975,0,75,12,2,6,1,5
2023-06-29 13,30.6275,90.5425,0.3275,4.905,8.56,35.9875,35.55,28.97,28.97,999.275,5.1325,175.8575,0,75,13,2,6,1,5
2023-06-29 14,31.0925,90.475,0.2925,4.9725,8.5375,39.4575,36.97,29.97,29.97,998.575,4.2,179.7325,0,75,14,2,6,1,5
2023-06-29 15,31.3925,90.02,0.255,5.0625,8.8125,48.6575,37.97,30.97,30.97,998.525,9.6475,181.965,0,75,15,2,6,1,5
2023-06-29 16,31.2525,90.865,0.265,4.9525,9.09,54.485,37.97,30.97,30.97,998.425,7.765,180.2725,0,75,16,2,6,1,5
2023-06-29 17,30.8825,92.1125,0.275,5.015,9.09,54.8675,36.97,29.97,29.97,998.975,7.995,174.7075,0,75,17,3,6,1,5
2023-06-29 18,30.56,93.57,0.33,4.98666666666667,9.01333333333333,58.2933333333333,36.97,29.97,29.97,999.8,6.93333333333333,186.9275,0,75,18,3,6,1,5
2023-06-29 19,30.18,95.67,0.4075,4.97,8.875,51.72,35.97,28.97,28.97,1000.275,7.1525,173.88,0,75,19,3,6,1,5
2023-06-29 20,29.96,96.335,0.41,5.0175,8.9975,50.5675,35.97,28.97,28.97,1000.675,7.015,186.99,0,75,20,3,6,1,5
2023-06-29 21,29.6925,97.7825,0.4325,4.9825,9.095,52.2475,35.97,28.97,28.97,1000.75,7.78,178.4725,0,75,21,3,6,1,5
2023-06-29 22,29.58,97.4275,0.3575,5.015,9.0325,53.32,35.97,28.97,28.97,1000.5,7.67,182.51,0,75,22,0,6,1,5
2023-06-29 23,29.4866666666667,98.04,0.296666666666667,4.90666666666667,8.97,51.92,35.97,28.97,28.97,1000.16666666667,5.03,194.943333333333,0,75,23,0,6,1,5
2023-06-30 00,29.4225,97.945,0.2325,4.9425,8.9075,44.4625,34.36,27.97,27.97,999.3,3.4675,192.725,0,75,0,0,6,1,6
2023-06-30 01,29.42,98.3275,0.19,4.8725,8.835,43.4975,34.36,27.97,27.97,999.225,3.935,192.42,0,75,1,0,6,1,6
2023-06-30 02,29.57,97.2625,0.175,4.96,8.775,37.4875,35.97,28.97,28.97,999.325,1.1325,187.855,0,75,2,0,6,1,6
2023-06-30 03,29.5175,97.5125,0.1725,5.0475,8.7475,36.195,35.97,28.97,28.97,999.375,1.0675,181.92,0,75,3,0,6,1,6
2023-06-30 04,29.3925,98.1825,0.17,5.02,8.725,40.6075,35.55,28.97,28.97,999.55,0.91,182.1825,0,75,4,0,6,1,6
2023-06-30 05,29.5725,97.7925,0.185,4.9875,8.7,36.79,35.55,28.97,28.97,999.9,1.3825,175.935,0,75,5,0,6,1,6
2023-06-30 06,30.0925,95.4825,0.1975,5.03,8.68,33.3025,35.55,28.97,28.97,1000.475,1.955,180.24,0,75,6,0,6,1,6
2023-06-30 07,30.915,92.11,0.2175,4.9575,8.675,32.1875,35.97,28.97,28.97,1000.9,3.4325,178.955,0,75,7,1,6,1,6
2023-06-30 08,32.1375,86.6025,0.1925,4.935,8.67,30.71,37.97,30.97,30.97,1001.15,5.21,186.0025,0.05,75,8,1,6,1,6
2023-06-30 09,32.86,83.02,0.206666666666667,4.99666666666667,8.66666666666667,34.5566666666667,38.97,31.97,31.97,1001.3,6.02666666666667,189.53,0,40,9,1,6,1,6
2023-06-30 10,33.78,78.3575,0.215,4.985,8.66,37.335,39.97,32.97,32.97,1000.95,6.195,189.93,0.05,40,10,2,6,1,6
2023-06-30 11,34.2925,76.1175,0.215,5.04,8.64,44.1975,40.97,33.97,33.97,999.775,7.5,190.335,0,40,11,2,6,1,6
2023-06-30 12,34.4833333333333,76.7566666666667,0.245,4.99,8.70333333333333,52.635,40.97,33.97,33.97,998.6,4.73,186.1625,0,40,12,2,6,1,6
2023-06-30 13,33.9775,78.4975,0.25,4.965,8.735,57.0025,40.97,33.97,33.97,997.725,5.355,184.8875,0,40,13,2,6,1,6
2023-06-30 14,33.06,81.3375,0.23,4.985,8.69,57.995,40.97,32.24,33.97,997.025,5.0225,186.395,0,40,14,2,6,1,6
2023-06-30 15,29.5825,90.93,0.2125,4.95,8.7875,53.9925,40.97,33.97,33.97,997.65,3.375,115.7675,0.9,75,15,2,6,1,6
2023-06-30 16,27.17,97.555,0.405,5.0075,8.89,49.8575,33.42,28.97,28.97,997.975,2.6275,253.72,0,75,16,2,6,1,6
2023-06-30 17,27.7475,97.2625,0.7175,5.07,8.865,48.66,29.96,26.97,26.97,998.15,2.94,188.865,0,75,17,3,6,1,6
2023-06-30 18,28.4425,92.4925,0.57,5.025,8.87,49.165,33.48,27.97,27.97,998.875,2.3775,200.0875,0,75,18,3,6,1,6
2023-06-30 19,28.8075,91.2325,0.44,4.93666666666667,8.94,47.76,33.48,27.97,27.97,999.366666666667,4.0325,174.85,0,75,19,3,6,1,6
2023-06-30 20,29.0925,91.0575,0.3925,4.9825,8.995,46.3925,33.48,27.97,27.97,999.625,2.555,152.0325,0,75,20,3,6,1,6
2023-06-30 21,29.28,94.9125,0.3775,5.0925,9.0875,48.925,32.49,27.97,27.97,999.875,5.5375,172.3125,0.05,75,21,3,6,1,6
2023-06-30 22,29.5875,97.545,0.3525,5.0225,9.18,51.1775,33.48,27.97,27.97,1000.025,4.99,184.0175,0,75,22,0,6,1,6
2023-06-30 23,29.7566666666667,97.6566666666667,0.283333333333333,5.03,9.175,49.2833333333333,34.36,27.97,27.97,999.6,4.58666666666667,180.403333333333,0,75,23,0,6,1,6
2023-07-01 00,29.7325,97.78,0.2025,4.96,9.3525,46.225,34.36,27.97,27.97,998.925,1.5475,187.12,0,75,0,0,7,1,7
2023-07-01 01,29.6425,98.31,0.1675,4.94,9.335,40.1175,34.36,27.97,27.97,998.375,1.1925,190.165,0,75,1,0,7,1,7
2023-07-01 02,29.525,99.24,0.165,4.95,9.4625,38.1875,34.36,27.97,27.97,997.975,0.885,186.685,0,75,2,0,7,1,7
2023-07-01 03,29.5125,99.685,0.16,5.005,9.56,37.165,35.97,28.97,28.97,998.025,0.94,182.415,0,75,3,0,7,1,7
2023-07-01 04,29.46,99.79,0.163333333333333,5.00333333333333,9.52,33.4333333333333,35.97,28.97,28.97,998.575,0.6925,194.5125,0,40,4,0,7,1,7
2023-07-01 05,29.8833333333333,98.55,0.176666666666667,4.95,9.4575,36.1033333333333,34.36,27.97,27.97,999.325,1.14,186.0725,0,40,5,0,7,1,7
2023-07-01 06,30.335,96.7925,0.2,5.0425,9.6125,37.325,35.97,28.97,28.97,999.825,2.465,190.545,0,75,6,0,7,1,7
2023-07-01 07,31.0825,93.2125,0.215,4.8325,9.785,33.4575,36.97,29.97,29.97,1000.55,2.9775,184.3775,0,75,7,1,7,1,7
2023-07-01 08,31.8475,88.585,0.2225,5.025,9.75,33.8725,36.97,29.97,29.97,1001.175,3.41,184.1675,0,75,8,1,7,1,7
2023-07-01 09,32.4625,84.715,0.225,5.1075,9.725,42.6325,37.97,30.97,30.97,1001.5,4.855,185.5975,0,75,9,1,7,1,7
2023-07-01 10,32.8775,81.32,0.2175,5.0125,9.685,46.18,38.97,31.97,31.97,1001.15,5.14,185.54,0,75,10,2,7,1,7
2023-07-01 11,33.6725,74.76,0.2,5.0725,9.7475,42.5825,39.97,32.97,32.97,1000.275,8.0875,187.9125,0,75,11,2,7,1,7
2023-07-01 12,34.0775,72.8625,0.21,5.0775,9.775,39.6075,39.97,32.97,32.97,999.45,5.315,193.23,0,40,12,2,7,1,7
2023-07-01 13,33.4175,75.04,0.235,4.8825,9.675,37.23,40.97,33.97,33.97,998.65,5.49,188.38,0,75,13,2,7,1,7
2023-07-01 14,33.3733333333333,74.8133333333333,0.223333333333333,4.90333333333333,9.65666666666667,38.3266666666667,39.97,32.24,32.97,997.9,7.815,187.735,0,75,14,2,7,1,7
2023-07-01 15,33.3533333333333,76.765,0.2,5.03,9.64666666666667,42.545,39.97,32.97,32.97,997.65,8.56333333333333,188.853333333333,0,75,15,2,7,1,7
2023-07-01 16,33.07,73.7625,0.2025,4.9775,9.6,41.7375,39.97,32.97,32.97,998.525,3.5625,192.895,0,75,16,2,7,1,7
2023-07-01 17,27.8925,90.4133333333333,0.2125,4.955,9.52,39.27,39.97,32.97,32.97,999.45,5.7525,191.3775,0.7,75,17,3,7,1,7
2023-07-01 18,26.9525,98.5125,0.33,4.925,9.5625,39.015,33.42,28.97,28.97,998.95,2.69,182.83,0,75,18,3,7,1,7
2023-07-01 19,26.97,99.71,0.5675,5.06,9.9,34.735,30.55,26.97,26.97,999.375,2.24,175.04,0,75,19,3,7,1,7
2023-07-01 21,28.5875,96.325,0.6075,5.0825,10.325,40.53,33.48,27.97,27.97,1000.725,1.15,198.725,0,40,21,3,7,1,7
2023-07-01 22,29.7025,96.3375,0.3725,4.965,11.6725,44.015,35.97,28.97,28.97,1000.325,0.82,175.775,0,40,22,0,7,1,7
2023-07-01 23,29.7933333333333,97.47,0.313333333333333,4.90666666666667,12.8166666666667,44.7766666666667,35.97,28.97,28.97,999.933333333333,4.74333333333333,141.886666666667,0,40,23,0,7,1,7
2023-07-02 00,29.9875,97.775,0.2425,5.03,11.42,47.845,35.97,28.97,28.97,999.8,7.91,180.6475,0,40,0,0,7,1,1
2023-07-02 01,29.95,98.035,0.2125,4.96,10.7175,43.085,35.97,28.97,28.97,999.275,7.97,183.4375,0,40,1,0,7,1,1
2023-07-02 02,29.815,98.8425,0.1975,4.9575,11.3675,39.0825,35.97,28.97,28.97,998.475,5.8425,196.1275,0,40,2,0,7,1,1
2023-07-02 03,29.7425,99.465,0.1775,5.025,11.59,40.085,35.97,28.97,28.97,998.15,8.4075,190.9075,0,40,3,0,7,1,1
2023-07-02 04,29.79,99.52,0.17,4.97,10.6425,39.5075,35.97,28.97,28.97,998.75,7.2925,195.8025,0,40,4,0,7,1,1
2023-07-02 05,30.035,99.0175,0.1775,4.93,9.895,37.015,35.97,28.97,28.97,999.475,9.89,192.7375,0,75,5,0,7,1,1
2023-07-02 06,30.88,95.0025,0.185,4.8775,9.3825,34.6875,36.97,29.97,29.97,999.8,7.305,184.8425,0,75,6,0,7,1,1
2023-07-02 07,31.9375,88.58,0.175,5.045,9.1175,36.73,37.97,30.97,30.97,999.95,2.6125,184.9525,0,40,7,1,7,1,1
2023-07-02 08,33.1866666666667,79.605,0.18,4.91,11.3033333333333,40.33,38.97,31.97,31.97,1000.2,2.79,179.285,0,40,8,1,7,1,1
2023-07-02 09,34.1025,75.25,0.1975,4.8875,14.69,40.75,39.97,32.97,32.97,1000.075,2.1725,190.3125,0,40,9,1,7,1,1
2023-07-02 10,34.24,71.7375,0.1875,4.995,12.755,41.3825,40.97,33.97,33.97,999.725,2.205,187.38,0,40,10,2,7,1,1
2023-07-02 11,34.8225,70.425,0.225,4.91,11.265,42.7275,41.97,34.97,34.97,999.05,1.9625,186.065,0,75,11,2,7,1,1
2023-07-02 12,34.74,71.3,0.2525,4.94,10.2425,49.19,41.97,34.97,34.97,998.325,1.8625,188.665,0,40,12,2,7,1,1
2023-07-02 13,34.5175,69.125,0.24,5.005,9.6525,54.6625,41.97,34.97,34.97,997.4,1.81,184.0725,0,40,13,2,7,1,1
2023-07-02 14,34.7925,67.015,0.2075,5.025,9.365,54.5875,41.97,33.35,34.97,997.225,2.04,180.89,0,75,14,2,7,1,1
2023-07-02 15,34.245,70.34,0.205,5.0025,9.0125,48.6525,41.97,34.97,34.97,997.075,2.225,185.2075,0,75,15,2,7,1,1
2023-07-02 16,33.5,74.2375,0.1925,5,8.575,49.39,40.97,33.97,33.97,997.35,2.34,186.3975,0,75,16,2,7,1,1
2023-07-02 17,32.9066666666667,77.6033333333333,0.2,4.88333333333333,8.35333333333333,51.52,39.97,32.97,32.97,997.6,2.46666666666667,185.746666666667,0,75,17,3,7,1,1
2023-07-02 18,32.1,80.7025,0.1975,4.945,8.235,42.54,39.97,32.97,32.97,998.125,2.1625,186.57,0,75,18,3,7,1,1
2023-07-02 19,31.565,87.1075,0.2075,5.09,7.9575,42.43,38.97,31.97,31.97,998.9,2.0175,184.4875,0,75,19,3,7,1,1
2023-07-02 20,31.315,86.375,0.225,4.8375,7.81,41.9625,37.97,30.97,30.97,999.25,1.685,182.93,0,75,20,3,7,1,1
2023-07-02 21,30.995,88.735,0.2325,5.005,7.6625,43.03,37.97,30.97,30.97,999.275,2.0475,183.6075,0,75,21,3,7,1,1
2023-07-02 22,30.6675,92.2875,0.2125,4.965,7.525,42.4775,36.97,29.97,29.97,999.125,1.7125,186.2775,0,40,22,0,7,1,1
2023-07-02 23,30.4866666666667,93.6133333333333,0.19,4.93,7.51,41.57,36.97,29.97,29.97,999.033333333333,1.41333333333333,191.366666666667,0,40,23,0,7,1,1
2023-07-03 00,30.4375,93.63,0.2425,5.0725,7.6825,43.12,36.97,29.97,29.97,998.875,1.48,188.045,0,40,0,0,7,1,2
2023-07-03 01,30.26,94.6975,0.2325,5.0675,7.76,38.9775,36.97,29.97,29.97,998.75,1.1,187.55,0,40,1,0,7,1,2
2023-07-03 02,30.205,95.3725,0.22,5.0675,7.775,36.1825,36.97,29.97,29.97,998.7,0.995,184,0,40,2,0,7,1,2
2023-07-03 03,30.0875,95.43,0.2125,5.005,7.835,37.305,36.97,29.97,29.97,998.625,1.5875,180.8325,0,40,3,0,7,1,2
2023-07-03 04,29.9775,95.545,0.2175,4.9575,7.835,35.32,35.97,28.97,28.97,998.45,1.6225,176.6725,0,40,4,0,7,1,2
2023-07-03 05,30.1525,95.165,0.2275,4.925,7.7975,34.8525,35.97,28.97,28.97,998.95,1.605,177.0375,0,40,5,0,7,1,2
2023-07-03 06,30.78,91.7525,0.2425,5.085,7.76,34.205,35.97,28.97,28.97,999.725,2.03,181.1325,0,40,6,0,7,1,2
2023-07-03 07,31.57,86.49,0.245,5.06,7.745,34.3375,37.97,30.97,30.97,1000.15,2.66,184.8025,0,75,7,1,7,1,2
2023-07-03 08,32.7725,80.1575,0.255,4.935,7.75,29.8625,37.97,30.97,30.97,1000.325,2.755,182.93,0,40,8,1,7,1,2
2023-07-03 09,33.32,78.1525,0.31,4.8775,7.74,31.9425,39.97,32.97,32.97,1000.35,2.525,182.9,0,40,9,1,7,1,2
